question,response_time_sec,session_id
"['Now', 'we', 'solve', 'for', 'the', 'change', '.', 'From', '0', 'to', '1', '.', 'It', 'means', 'that', '1', '-', '0', 'which', 'is', '18.8', '-15', '.', 'Is', 'that', 'clear', '?']",5,303893
"['Yup', 'tips', 'help', 'you', 'have', 'the', 'best', 'session', 'ever', '🎯', 'SESSION', 'STARTED', 'AT', '8:39', 'PM', 'Hello', 'Kayla', '!', 'How', 'can', 'I', 'help', 'you', '?']",10,303904
"['Great', '!', ':)', 'Is', 'there', 'a', 'math', 'problem', 'I', 'can', 'help', 'you', 'with', '?']",1,303904
"['Yes', ',', 'I', 'got', 'it', '.', 'Is', 'there', 'a', 'math', 'problem', 'I', 'can', 'help', 'you', 'with', '?']",25,303904
"['That', '’s', 'fine', '!', '😌', 'Your', 'tutor', 'will', 'be', 'ready', 'soon', '.', 'SESSION', 'STARTED', 'AT', '7:49', 'PM', 'Hello', 'Sami', ',', 'welcome', 'back', 'to', 'Yup', '!', 'TICK', 'TOCK', '.', 'OUT', 'OF', 'MINUTES', 'IN', '5', 'MINS', 'I', 'am', 'ms', '.', 'Dudic', 'and', 'I', 'am', 'here', 'to', 'help', 'you', 'with', 'your', 'questions', '.', 'Can', 'you', 'upload', 'better', 'image', ',', 'I', 'can', 'see', 'just', '2', 'triangles', ',', 'please', '?']",47,304082
"['How', 'far', 'have', 'you', 'gotten', 'in', 'solving', 'the', 'problem', '?', 'Did', 'you', 'identify', 'any', 'of', 'them', '?']",16,304082
"['Okay', '.', 'It', 'seems', 'you', 'are', 'stuck', 'at', 'identifying', 'the', 'congruent', 'triangles', '.', 'I', 'am', 'here', 'to', 'help', 'you', 'arrive', 'the', 'solution', '.', 'Let', ""'s"", 'consider', 'the', 'first', 'triangle', ',', 'ABC', '.', 'Which', 'triangle', 'is', 'congruent', 'to', 'this', 'one', '?', 'Can', 'you', 'find', 'him', '?']",9,304082
"['Can', 'you', 'tell', 'me', 'how', 'you', 'got', '1.68', '?', ':)']",24,304128
"['And', 'subtract', '32', 'degrees', 'converted', 'to', 'radians', '.', 'Yes', ',', '17', 'is', 'the', 'correct', 'answer', '.', ':)', 'Is', 'everything', 'clear', '?']",4,304128
"['Unfortunately', 'I', 'am', 'unable', 'to', 'help', 'you', 'with', 'this', 'problem', 'as', 'it', 'is', 'outside', 'of', 'my', 'area', 'of', 'expertise', '.', '', 'If', 'you', '’d', 'like', 'to', 'ask', 'another', 'tutor', ',', 'please', 'end', 'the', 'session', 'and', 'submit', 'a', 'new', 'request', '.', 'Otherwise', ',', 'is', 'there', 'something', 'else', 'I', 'can', 'help', 'you', 'with', '?']",15,304128
"['What', 'are', 'we', 'looking', 'for', 'in', 'this', 'problem', '?', 'Can', 'you', 'tell', 'me', 'what', 'are', 'the', 'instructions', 'for', 'this', 'problem', '?', ':)']",63,304229
"['I', 'got', 'the', 'problem', 'now', '.', 'So', ',', 'what', 'have', 'you', 'tried', 'so', 'far', 'on', 'this', 'problem', '?', 'Do', 'you', 'know', 'exactly', 'what', 'the', 'problem', 'is', 'asking', 'for', '?']",49,304229
"['Now', ',', 'we', 'need', 'to', 'find', 'value', 'of', '""', 'e^2', '-', '4', '""', 'keeping', 'in', 'mind', 'that', 'e', '=3', 'is', 'already', 'given', '.', 'Does', 'that', 'make', 'sense', '?']",12,304229
"['BTW', ',', 'participation', 'is', 'important', '✅', 'Not', 'only', 'will', 'you', 'get', 'your', 'work', 'done', 'faster', ',', 'but', 'next', 'time', 'you', '’ll', 'be', 'able', 'to', 'solve', 'problems', 'on', 'your', 'own', '.', 'SESSION', 'STARTED', 'AT', '1:54', 'PM', 'Hi', 'Makayla', '.', 'I', 'am', 'Mr', 'Leslie', 'and', 'I', 'ill', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'Do', 'you', 'have', 'a', 'Math', 'problem', 'you', 'would', 'like', 'help', 'with', '?']",24,304246
"['Ok', '.', 'What', 'have', 'you', 'tried', 'with', 'this', 'problem', 'so', 'far', '?']",18,304246
"['Do', 'you', 'know', 'how', 'to', 'multiply', 'fractions', '?']",13,304246
"['Do', 'you', 'have', 'a', 'Math', 'problem', 'you', 'would', 'like', 'help', 'with', '?']",9,304251
"['No', 'problem', '.', 'Which', 'Math', 'problem', 'is', 'he', 'having', 'trouble', 'with', '?']",11,304251
"['What', 'do', 'you', 'think', 'it', 'is', '?']",12,304251
"['I', ""'ve"", 'reviewed', 'your', 'problem', '.', 'Let', ""'s"", 'work', 'together', 'to', 'figure', 'out', 'exactly', 'where', 'you', ""'re"", 'stuck', '.', 'What', 'have', 'you', 'tried', 'on', 'this', 'problem', 'so', 'far', '?']",18,304316
"['Ok', '.', 'Can', 'you', 'tell', 'me', 'what', 'you', 'know', 'about', 'an', 'exponential', 'function', '?']",12,304316
"['Yes', ',', 'but', 'can', 'you', 'tell', 'me', 'what', 'is', 'the', 'general', 'equation', 'of', 'an', 'exponential', 'function', '?', 'Are', 'you', 'with', 'me', '?']",58,304316
"['What', 'have', 'you', 'tried', 'on', 'this', 'problem', 'so', 'far', '?']",4,304345
"['Ok', '.', 'Can', 'you', 'tell', 'me', 'what', 'you', 'know', 'about', 'the', 'domain', 'of', 'a', 'function', '?']",20,304345
"['The', 'domain', 'of', 'definition', '(', 'or', 'simply', 'the', 'domain', ')', 'of', 'a', 'function', 'is', 'the', 'set', 'of', '""', 'input', '""', 'or', 'argument', 'values', 'for', 'which', 'the', 'function', 'is', 'defined', '.', 'Why', 'are', 'you', 'unsure', 'about', 'what', 'you', 'did', '?']",0,304345
"['Which', 'problem', 'should', 'we', 'work', 'on', 'first', '?']",8,304416
"['I', 'can', 'see', 'your', 'work', '.', 'I', 'appreciate', 'your', 'efforts', '!', 'Should', 'I', 'check', 'all', 'the', 'answers', '?']",9,304416
"['Can', 'you', 'please', 'check', 'this', 'addition', 'again', '?']",14,304416
"['SESSION', 'STARTED', 'AT', '11:25', 'AM', 'Hi', 'Eva', '!', 'I', '’m', 'Mr.', 'Kushwaha', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'What', 'have', 'you', 'tried', 'so', 'far', 'on', 'this', 'problem', '?']",29,304484
"['I', 'see', '.', 'Have', 'you', 'done', 'some', 'work', ',', 'though', '?']",74,304484
"['No', 'worries', '.', 'So', ',', 'do', 'you', 'know', 'what', 'should', 'we', 'look', 'for', 'in', 'this', 'problem', '?', 'Note', 'that', 'we', 'are', 'given', 'three', 'points', '.', 'Can', 'you', 'find', 'slope', 'or', 'y', '-', 'intercept', 'of', 'this', 'line', ',', 'given', 'those', 'three', 'points', '?', ':)']",85,304484
"['Have', 'you', 'started', 'on', 'this', 'problem', '?', 'If', 'so', ',', 'please', 'share', 'what', 'you', 'have', 'tried', 'on', 'this', 'problem', 'so', 'far', '?']",7,304562
"['So', ',', 'to', 'begin', 'with', ',', 'can', 'you', 'tell', 'me', 'what', 'the', 'problem', 'is', 'asking', 'for', '?']",24,304562
"['Yes', ',', 'you', 'are', 'in', 'the', 'right', 'track', '.', 'Can', 'you', 'describe', 'the', 'meaning', 'of', 'that', 'numerator', '?']",43,304562
"['SESSION', 'STARTED', 'AT', '4:14', 'PM', 'Hello', 'there', ',', 'Kim', '.', ':)', 'Welcome', 'to', 'Yup', '!', 'What', 'can', 'I', 'help', 'you', 'with', '?']",46,304761
"['This', 'is', 'a', 'problem', 'about', 'right', 'triangles', 'and', 'the', 'Pythagorean', 'theorem', '.', 'What', 'have', 'you', 'tried', 'so', 'far', 'in', 'the', 'problem', '?']",1,304761
"['<url>', 'The', 'legs', 'are', 'the', 'vertical', 'and', 'horizontal', 'ones', ',', 'the', 'hypotenuse', 'is', 'the', 'diagonal', 'one', '.', 'The', 'theorem', 'just', 'states', 'that', 'if', 'we', 'square', 'the', 'length', 'of', 'the', 'height', 'and', 'the', 'base', 'and', 'add', 'them', ',', 'we', 'get', 'the', 'squared', 'value', 'of', 'the', 'hypotenuse', '.', 'Does', 'that', 'make', 'sense', '?', ':)']",19,304761
"['BTW', ',', 'participation', 'is', 'important', '✅', 'Not', 'only', 'will', 'you', 'get', 'your', 'work', 'done', 'faster', ',', 'but', 'next', 'time', 'you', '’ll', 'be', 'able', 'to', 'solve', 'problems', 'on', 'your', 'own', '.', 'SESSION', 'STARTED', 'AT', '10:16', 'PM', 'Hello', ',', 'Hm', '!', 'Welcome', 'to', 'Yup', '!', 'This', 'is', 'Mr.', 'Varma', '!', 'I', 'will', 'be', 'your', 'tutor', 'for', 'the', 'session', '.', 'The', 'image', 'that', 'you', 'have', 'uploaded', 'is', 'not', 'very', 'clear', '.', 'Could', 'you', 'please', 'upload', 'a', 'better', 'image', '?']",31,304811
"['Thank', 'you', '!', 'Please', 'give', '', 'me', 'a', 'moment', 'to', 'go', 'through', 'your', 'question', '.', 'Which', 'question', 'would', 'you', 'like', 'to', 'get', 'started', 'with', 'it', '?']",21,304811
"['Okay', '.', 'May', 'I', 'know', 'the', 'subject', 'your', 'have', 'been', 'studying', '?']",38,304811
"['It', 'looks', 'like', 'you', ""'ve"", 'already', 'solved', 'this', 'problem', '.', 'Do', 'you', 'want', 'me', 'to', 'check', 'your', 'answer', '?']",19,304911
"['Sure', '!', 'Could', 'you', 'please', 'tell', 'me', 'which', 'formula', 'you', 'used', '?']",16,304911
"['What', 'does', 'A', 'stand', 'for', '?']",10,304911
"['What', 'have', 'you', 'worked', 'on', 'this', 'so', 'far', '?', 'Good', 'work', '!', 'You', 'are', 'almost', 'there', '.']",24,305004
"['I', 'know', 'you', 'might', 'be', 'frustrated', ',', 'but', 'handing', 'out', 'easy', 'answers', 'goes', 'against', 'our', 'Pledge', 'and', 'hurts', 'you', 'in', 'the', 'long', 'run', '.', 'If', 'you', 'let', 'me', 'help', 'you', 'understand', 'how', 'the', 'concepts', 'work', ',', 'you', '’ll', 'be', 'able', 'to', 'solve', 'all', 'kinds', 'of', 'problems', 'by', 'yourself', 'later', 'on', '.', 'Can', 'we', 'keep', 'going', '?']",29,305004
"['After', 'adding', '5', 'on', 'both', 'sides', ',', 'what', 'are', 'we', 'left', 'on', 'the', 'left', 'side', '?']",17,305004
"['Sure', '!', 'Let', 'the', 'tutor', 'know', 'whenever', 'something', 'does', 'not', 'make', 'sense', '.', 'They', 'are', 'there', 'to', 'help', 'you', '!', '✨', 'Okay', 'looks', 'like', 'you', '’re', 'ready', 'to', 'go', '😇', 'It', 'should', 'n’t', 'be', 'too', 'much', 'longer', '.', 'Ca', 'n’t', 'wait', 'for', 'you', 'to', 'get', 'your', 'learn', 'on', '!', 'TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'SESSION', 'STARTED', 'AT', '10:30', 'AM', 'Hi', 'Zaida', '!', 'I', ""'m"", 'Mr.', 'Bhatt', 'and', 'I', ""'ll"", 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'much', 'progress', 'have', 'you', 'made', 'on', 'that', 'problem', '?']",30,305027
"['Great', '!', 'Did', 'you', 'try', 'it', '?']",3,305027
"['Awesome', ':', ')', 'Can', 'you', 'show', 'me', 'your', 'work', '?']",31,305027
"['Pssst', '…', 'here', '’s', 'a', 'tip', 'on', 'how', 'to', 'have', 'a', '👍', '🎉', 'session', 'with', 'Yup', '.', 'Engaging', 'with', 'your', 'tutor', 'allows', 'you', 'to', 'get', 'the', 'most', 'out', 'of', 'your', 'sessions', '.', '💯', 'SESSION', 'STARTED', 'AT', '1:07', 'PM', 'Hi', 'Ashley', '!', 'I', '’m', 'Mr.', 'Kushwaha', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'Which', 'problem', 'do', 'you', 'need', 'help', 'with', 'first', '?', ':)']",3,305158
"['You', 'mean', '#', '1', 'and', '#', '2', '?']",11,305158
"['So', ',', 'what', 'does', 'the', '#', '1', 'asking', '?', 'TICK', 'TOCK', '.', 'OUT', 'OF', 'MINUTES', 'IN', '5', 'MINS', 'Is', 'that', 'symbol', 'represent', 'a', 'line', '?']",33,305158
"['Hi', 'Scout', '!', 'I', '’m', 'Mr.', 'Kamireddy', 'and', 'I', '’ll', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'I', 'see', 'you', 'have', 'not', 'uploaded', 'a', 'math', 'problem', '.', 'How', 'may', 'I', 'help', 'you', 'with', 'your', 'math', 'today', '?']",18,305164
"['Is', 'it', '2', 'times', '1001', '?']",6,305164
"['Can', 'you', 'tell', 'me', 'how', 'far', 'you', 'have', 'gotten', 'on', 'this', 'problem', '?']",9,305164
"['SESSION', 'STARTED', 'AT', '8:55', 'PM', 'Hi', 'Adrieona', '!', 'I', ""'m"", 'Mr.', 'Bhatt', 'and', 'I', ""'ll"", 'be', 'your', 'tutor', 'for', 'this', 'session', '.', '3x5=', '?', 'Is', 'this', 'your', 'problem', '?']",15,305197
"['Are', 'you', 'testing', 'the', 'app', '?']",17,305197
"['Okay', 'Do', 'you', 'have', 'a', 'genuine', 'math', 'problem', '?']",14,305197
"['How', 'far', 'are', 'you', 'in', 'solving', 'this', 'problem', '?']",30,305349
"['Okay', ',', 'not', 'a', 'problem', '!', 'Do', 'you', 'have', 'any', 'thoughts', 'on', 'what', 'we', 'could', 'try', 'first', '?']",69,305349
"['No', 'worries', '.', 'So', 'since', 'you', 'are', ""n't"", 'able', 'to', 'remember', 'how', 'to', 'use', '', 'order', 'of', 'operation', ',', 'we', 'will', 'go', 'through', 'the', 'process', 'of', 'how', 'that', 'is', 'done', 'and', 'then', 'relate', 'it', 'back', 'to', 'our', 'problem', '.', 'First', 'we', 'simplify', 'each', 'fraction', 'and', 'then', 'simplify', 'it', 'using', 'order', 'of', 'operation', '.', 'Any', 'idea', 'on', 'how', 'to', 'simplify', 'the', 'first', 'term', '2/8', '?', 'Are', 'you', 'with', 'me', 'on', 'this', 'chat', '?']",80,305349
"['It', '’s', 'all', 'good', ',', 'just', 'hang', 'for', 'a', 'bit', 'longer', '.', 'Your', 'tutor', 'will', 'work', 'with', 'you', 'to', 'get', 'your', 'problem', 'solved', '!', '💯', 'SESSION', 'STARTED', 'AT', '4:55', 'PM', 'Hello', ',', 'Yvette', '.', '', 'My', 'name', 'is', 'Mr.', 'Di', 'Nardo', 'and', 'I', 'will', 'be', 'your', 'tutor', 'for', 'this', 'session', '.', '', ':)', 'How', 'may', 'I', 'help', 'you', 'with', 'this', 'problem', '?']",40,305375
"['Did', 'the', 'problem', 'come', 'with', 'any', 'specific', 'instructions', '?', '', ':)']",12,305375
"['Unfortunately', ',', 'if', 'there', 'are', ""n't"", 'any', 'instructions', 'to', 'the', 'problem', ',', 'I', 'may', 'not', 'be', 'able', 'to', 'help', 'you', 'with', 'it', '.', 'What', 'topics', 'are', 'you', 'studying', 'in', 'class', 'right', 'now', '?', '', ':)']",16,305375
"['Can', 'you', 'take', 'a', 'picture', 'or', 'clarify', 'what', 'the', 'instruction', 'says', '?']",15,305383
"['We', 'are', 'asked', 'to', 'convert', 'the', 'written', 'expression', 'into', 'a', 'variable', 'expression', '.', 'Is', 'that', 'what', 'the', 'instruction', 'says', '?']",13,305383
"['Great', '!', 'Can', 'you', 'tell', 'me', 'what', 'you', 'know', 'about', 'a', 'variable', '?']",21,305383
"['How', 'may', 'I', 'help', 'you', 'with', 'your', 'math', 'today', '?']",14,305553
"['Do', 'you', 'need', 'help', 'in', 'any', 'math', 'problem', '?']",12,305553
"['What', 'have', 'you', 'tried', 'on', 'this', 'problem', '?']",25,305553
"['What', 'have', 'you', 'tried', 'with', 'it', 'so', 'far', '?']",8,305595
"['Ok', ',', 'do', 'you', 'know', 'how', 'to', 'find', 'the', 'perimeter', 'of', 'a', 'triangle', '?']",14,305595
"['That', ""'s"", 'correct', '.', 'That', 'means', 'we', 'would', 'need', 'to', 'find', 'the', 'distance', 'between', 'each', 'pair', 'of', 'points', '.', 'Then', 'we', 'would', 'sum', 'them', 'all', '.', 'Does', 'that', 'sound', 'like', 'something', 'you', 'could', 'do', '?']",7,305595
"['Can', 'you', 'tell', 'me', 'how', 'far', 'you', 'have', 'gotten', 'on', 'this', 'problem', '?', 'Dot', 'is', 'the', 'multiplication', 'sign', '.']",20,305665
"['So', ',', 'what', 'is', 'the', 'value', 'of', '7', 'times', '7', '?']",5,305665
"['Very', 'good', '!', 'Are', 'there', 'any', 'more', 'questions', 'you', 'need', 'help', 'with', '?']",4,305665
"['Thanks', 'for', 'signing', 'up', 'Leon', '😀', '.', 'I', ""'m"", 'finding', 'you', 'a', 'tutor', 'now', '.', 'I', '’m', 'here', 'to', 'help', 'you', 'prepare', 'for', 'your', 'tutoring', 'session', '.', 'You', 'can', 'talk', 'to', 'me', 'by', 'tapping', 'the', 'orange', 'button', 'that', 'appears', 'at', 'the', 'bottom', '👇', 'SESSION', 'STARTED', 'AT', '9:21', 'PM', 'TUTOR', 'FOUND', ',', 'NOW', 'REVIEWING', 'PROBLEM', 'Unfortunately', ',', 'I', 'am', 'unable', 'to', 'help', 'you', 'with', 'this', 'problem', 'as', 'it', 'is', 'outside', 'of', 'my', 'area', 'of', 'expertise', '.', '', 'If', 'you', '’d', 'like', 'to', 'ask', 'another', 'tutor', ',', 'please', 'end', 'the', 'session', 'and', 'submit', 'a', 'new', 'request', '.', 'Otherwise', ',', 'is', 'there', 'something', 'else', 'I', 'can', 'help', 'you', 'with', '?']",22,305860
"['Can', 'you', 'post', 'an', 'image', 'of', 'it', '?', ':)']",40,305860
"['Unfortunately', ',', 'I', 'am', 'unable', 'to', 'help', 'you', 'with', 'this', 'problem', 'as', 'it', 'is', 'outside', 'of', 'my', 'area', 'of', 'expertise', '.', '', 'If', 'you', '’d', 'like', 'to', 'ask', 'another', 'tutor', ',', 'please', 'end', 'the', 'session', 'and', 'submit', 'a', 'new', 'request', '.', 'Otherwise', ',', 'is', 'there', 'something', 'else', 'I', 'can', 'help', 'you', 'with', '?']",20,305860
"['Can', 'you', 'tell', 'me', 'how', 'far', 'have', 'you', 'solved', 'the', 'problem', '?']",99,306011
"['For', 'clarification', ',', 'is', 'your', 'problem', '3x', '+', '1', '=', '13', '?']",35,306011
"['And', 'what', 'exactly', 'are', 'we', 'being', 'asked', 'for', 'in', 'this', 'problem', '?', ':)']",21,306011
"['How', 'far', 'have', 'you', 'gotten', 'in', 'solving', 'for', 'the', 'acute', 'angle', '?']",44,306233
"['How', 'familiar', 'are', 'you', 'with', 'this', 'angles', '?', 'Have', 'you', 'encountered', 'them', 'before', 'in', 'class', '?']",36,306233
"['Great', '!', 'In', 'the', 'given', 'figure', 'of', 'an', 'angle', ',', 'which', 'part', 'is', 'the', 'obtuse', 'angle', 'that', 'measures', '136', '°', '?', 'Very', 'good', 'idea', 'on', 'the', 'measure', 'of', 'supplementary', 'angles', '.', 'We', 'will', 'be', 'dealing', 'to', 'that', 'later', '.', ':)']",44,306233
"['Sorry', ',', 'I', 'can', 'not', 'just', 'give', 'out', 'the', 'answer', '.', 'I', 'want', 'to', 'make', 'sure', 'you', 'that', 'you', 'understand', 'the', 'concepts', 'and', 'ideas', 'behind', 'the', 'problem', 'so', 'that', 'you', 'can', 'solve', 'it', 'yourself', '!', 'Is', 'it', 'alright', 'if', 'we', 'continue', '?']",4,306236
"['Have', 'you', 'made', 'any', 'progress', 'on', 'this', 'problem', 'so', 'far', '?']",8,306236
"['Unfortunately', 'I', 'can', 'not', 'just', 'give', 'you', 'the', 'answer', '.', 'Would', 'you', 'like', 'to', 'continue', '?']",22,306236
"['SESSION', 'STARTED', 'AT', '3:47', 'AM', 'Hi', 'Lucia', '!', 'I', ""'m"", 'Mr.', 'Bhatt', 'and', 'I', ""'ll"", 'be', 'your', 'tutor', 'for', 'this', 'session', '.', 'How', 'much', 'progress', 'have', 'you', 'made', 'on', 'that', 'problem', '?']",9,306284
"['26', '=', '8+v', 'Do', 'you', 'have', 'any', 'idea', 'of', 'what', 'we', 'can', 'do', 'to', 'get', 'started', 'on', 'this', 'problem', '?']",7,306284
"['Okay', '15+b=23', 'We', 'have', 'to', 'isolate', 'b.', 'Right', '?']",3,306284
"['Would', 'you', 'like', 'some', 'help', 'with', 'your', 'problem', 'today', '?']",12,306397
"['Alright', ',', 'well', 'could', 'I', 'have', 'a', 'few', 'moments', 'to', 'look', 'at', 'it', 'and', 'then', 'I', 'can', 'tell', 'you', 'what', 'I', 'think', '?']",7,306397
"['No', 'problem', '!', 'Do', 'you', 'have', 'anything', 'else', 'I', 'can', 'help', 'you', 'with', '?']",18,306397
"['How', 'can', 'I', 'help', 'you', '?', 'Do', 'you', 'have', 'a', 'problem', 'you', '’d', 'like', 'to', 'go', 'over', '?']",5,306516
"['Can', 'you', 'post', 'an', 'image', 'of', 'it', '?']",14,306516
"['Unfortunately', ',', 'I', 'am', 'unable', 'to', 'help', 'you', 'with', 'this', 'problem', 'as', 'it', 'is', 'outside', 'of', 'my', 'area', 'of', 'expertise', '.', '', 'If', 'you', '’d', 'like', 'to', 'ask', 'another', 'tutor', ',', 'please', 'end', 'the', 'session', 'and', 'submit', 'a', 'new', 'request', '.', 'Otherwise', ',', 'is', 'there', 'something', 'else', 'I', 'can', 'help', 'you', 'with', '?']",18,306516
"['What', 'does', 'the', 'problem', 'exactly', 'ask', 'for', '?']",21,306526
"['Alright', '!', 'Have', 'you', 'already', 'tried', 'any', 'work', 'on', 'this', 'problem', '?']",6,306526
"['Sorry', ',', 'which', 'problem', 'do', 'you', 'need', 'help', 'with', '?']",10,306526
"['Are', 'you', 'currently', 'taking', 'a', 'quiz', 'or', 'test', '?']",22,306582
"['Thanks', 'for', 'informing', 'me', '.', ':)', 'Can', 'you', 'tell', 'me', 'what', 'you', 'know', 'about', 'significant', 'figures', '?', ':)']",22,306582
"['I', 'will', 'post', 'a', 'review', 'material', 'for', 'us', 'to', 'solve', 'this', 'easier', '.', ':)', '<url>', 'Can', 'you', 'see', 'the', 'image', '?']",51,306582
"['What', 'have', 'you', 'tried', 'on', 'this', 'problem', 'so', 'far', '?']",10,306689
"['Are', 'you', 'familiar', 'with', 'solving', 'equations', '?']",6,306689
"['Do', 'n’t', 'worry', '!', 'I', 'will', 'teach', 'you', 'the', 'method', 'to', 'solve', 'and', 'help', 'you', 'arrive', 'at', 'the', 'solution', '.', 'Would', 'you', 'like', 'to', 'give', 'it', 'a', 'try', 'and', 'show', 'me', 'your', 'work', '?']",12,306689
